0,1,2,3,4,5,6,7,8,9,10,11,12
101317041,269,소크라테스 익스프레스,에릭 와이너 저/김하현 역,어크로스,2021-04-28,18000,16200,인문,철학/사상,,,"예로부터 철학자는 삶의 문제를 치열하게 고민해온 사람들이었다. 과거나 현재나 인간의 고민은 비슷하다. 소크라테스와 고대 아테네에서 시몬 드 보부아르와 20세기 파리에 이르기까지, 에릭 와이너가 선택한 철학자들은 방향을 잃고 방황하는 현대인에게 삶의 나침반이 되어줄 것이다. - 손민규 인문 MD                                                    “인생에서 길을 잃는 수많은 순간마다 이 철학자들의 목소리가 들려올 것이다”2022년, 다시 철학이 우리 인생에 스며드는 순간* 2021년 종합 베스트셀러 * 김영하 북클럽 선정도서* 언론과 서점이 뽑은 올해의 책 매일경제-예스24 선정 2022년을 여는 책조선일보 선정 올해의 책알라딘-출판인 선정 올해의 인문서* 쏟아지는 독자들의 찬사 “내 인생 처음으로 다 읽은 철학책” “인생의 여러 시기에 도움이 받을 철학이 여기 있다”“지혜롭게 사는 법이 무엇인지 생각하게 하는 책”프랑스 사상가 모리스 리즐링은 말한다. “결국 인생은 우리 모두를 철학자로 만든다.” 하지만 인생이 호락호락하지 않음을 우리는 수시로 깨닫는다. 여기, 인생에서 가장 중요한 질문을 하고 답을 찾기 위해 평생을 바친 철학자들이 있다. 그들에게 삶에 도움이 되는 조언을 받는 것은 어떨까? 『소크라테스 익스프레스』는 마르쿠스 아우렐리우스부터 몽테뉴까지 역사상 가장 위대한 철학자들을 만나러 떠나는 여행기이자, 그들의 삶과 작품 속의 지혜가 우리 인생을 개선하는 데 어떻게 도움이 되는지 답을 찾아가는 책이다. 매력적인 글솜씨로 “빌 브라이슨의 유머와 알랭 드 보통의 통찰력이 만났다”는 평가를 받는 에릭 와이너가 이 여행의 동반자로 나선다.“우리에겐 늘 지혜가 필요하지만 삶의 단계마다 필요한 지혜가 다르다. 열다섯 살에게 중요한 ‘어떻게’ 질문과 서른다섯 살, 또는 일흔다섯 살에게 중요한 질문은 같지 않다. 철학은 각 단계에 반드시 필요한 이야기를 들려준다.”"
117586189,270,조셉 머피 잠재의식의 힘,조셉 머피 저/조율리 역,다산북스,2023-02-22,19000,17100,자기계발,처세술/삶의 자세,,,"조셉 머피의 대표작이자 시리즈의 완결편. 역사상 가장 뛰어난 자기계발서란 찬사를 받으며 수백만 부자들에게 영감을 준 책이다. 조셉 머피 박사가 잠재의식에 관해 40년간 연구해 온 통찰을 다양한 사례와 실천 방법을 제시해 삶의 극적인 변화를 이끌도록 돕는다. - 자기계발 MD 김상근                                                     “시대를 초월한 엄청난 비밀이 이 책에 담겨 있다!”60년 밀리언셀러이자 역사상 가장 뛰어난 자기계발서!한국 독자들이 가장 기다려 온 잠재의식의 고전!‘잠재의식의 아버지’ 조셉 머피의 대표작 드디어 복간!*** 전 세계 17개국 번역, 시리즈 누계 수백만 부 판매! ****** 60년간 읽혀 온 역사상 가장 뛰어난 자기계발서 시리즈 ****** 머피 트러스트가 인정한 세계 유일의 공식 저서 번역본! ****** 수백만 독자의 삶으로 검증받은 잠재의식 에센셜 노트 71 수록! ***‘잠재의식의 아버지’라고 불리며 잠재의식을 활용한 다양한 기법의 선구자로 평가되고, 20세기 중반에 가장 많이 팔린 작가 중 한 명으로서 ‘성공학의 대가’로 인정받는 조셉 머피 박사! 조셉 머피 박사는 신학을 비롯해 아시아의 종교와 동양 철학, 법학, 의학 등을 바탕으로 잠재의식을 분석해 성공에 이르는 방법을 깨달은 이후 이 아이디어를 수백만 명의 사람들과 나누며 그들의 성공 경험을 다시 잠재의식의 활용 기법에 도입하는 것을 반복해 왔다. 이를 통해 잠재의식을 활용하는 가장 올바른 방법을 깨닫고, 이를 다시 저술과 강연을 통해 세계 여러 나라의 사람들과 나누어 왔다. 『조셉 머피 잠재의식의 힘』은 잠재의식에 관한 조셉 머피의 모든 지식과 통찰이 총망라된 ‘조셉 머피 잠재의식의 고전’ 시리즈의 대미를 장식한 마지막 책이다. ‘조셉 머피 잠재의식의 고전’ 시리즈는 머피 트러스트에서 인정받은 유일한 공식 저서로, 펭귄랜덤하우스에서 출간한 10권을 각각 주제별로 묶어 5권으로 재편집한 것이다. 조셉 머피가 40년 이상 연구해온 잠재의식에 관한 통찰을 모두 담은 이 시리즈는 21세기의 정서와 상황을 반영한 최신 개정판으로서 번역부터 편집까지 1년 이상 공들여 만든 번역본이다.그중에서도 『조셉 머피 잠재의식의 힘』은 1963년에 처음 출간되어 ‘역사상 가장 뛰어난 자기계발서’라는 찬사를 받을 만큼 센세이션을 일으켰으며, 아마존에는 지금도 전 세계의 독자의 리뷰가 올라와 출간일 기준 총 6만 6000개 이상의 평가가 달렸고, 우리나라에서도 시리즈 첫 책인 『조셉 머피 부의 초월자』가 출간됐을 때부터 『조셉 머피 잠재의식의 힘』은 언제 출간되느냐는 독자들의 문의가 끝없이 이어져 왔다. 저자의 대표작이자 시리즈의 완결작인 만큼 오랜 준비 끝에 출간된 이번 번역본에는 조셉 머피의 핵심 메시지를 모은 ‘잠재의식 에센셜 노트 71’이 부록으로 수록되어 있다."
66360835,271,슬램덩크 신장재편판 19,이노우에 다케히코 글그림,대원,2018-11-14,7000,6300,만화/라이트노벨,스포츠,,,"명작은 영원하다! 모두 이노우에 타케히코가 새로 작업한 컬러 일러스트로 만들어진 신장재편판은 기존 오리지널판이 31권인데 비해 전부 20권으로 새롭게 구성되었다. 그리고 그 각각의 표지가 '강백호', '서태웅', '정대만' 등 그리운 얼굴들이 이노우에 타케히코의 아름다운 일러스트로 장식되어 있다."
8871301,272,오월의 달리기,김해원 저/홍정선 그림,푸른숲주니어,2013-05-18,12000,10800,어린이,5-6학년,어린이,5-6학년,"이 책은 5.18 민주화 운동의 핏빛 상처를 강조하기보다, 당시를 살았던 한 아이의 삶을 보여 주는 데 힘을 쏟습니다. 국가 대표가 꿈이었고, 아버지에게 인정받고 싶었고, 경쟁자인 친구를 이기기 위해 갖은 애를 썼던 평범하디 평범한 아이, 명수의 단란한 일상을 촘촘하게 그려낸 동화입니다. 그러기에 명수가 5.18 민주화 운동으로 인해 겪게 되는 절망의 파장은 더 거세게 와 닿겠지요. 그리고 아이들로 하여금 ‘도대체 이 아이의 삶을 무너뜨린 5.18 민주화 운동은 왜 일어난 거지 ’ 하는 궁금증을 갖게 합니다.  부록 ‘동화로 역사 읽기’에 5.18 민주화 운동에 관한 정보 글과 사진을 실어, 사건의 배경부터 그 의의까지 충실하게 다루고 있습니다. ‘푸른숲 역사 동화’일곱 번째 책으로, 처음 선보이는 현대사 작품입니다."
66360837,273,슬램덩크 신장재편판 20,이노우에 다케히코 글그림,대원,2018-11-14,7000,6300,만화/라이트노벨,스포츠,,,"명작은 영원하다! 모두 이노우에 타케히코가 새로 작업한 컬러 일러스트로 만들어진 신장재편판은 기존 오리지널판이 31권인데 비해 전부 20권으로 새롭게 구성되었다. 그리고 그 각각의 표지가 '강백호', '서태웅', '정대만' 등 그리운 얼굴들이 이노우에 타케히코의 아름다운 일러스트로 장식되어 있다."
7240183,274,최고의 주식 최적의 타이밍,윌리엄 J. 오닐 저,굿모닝북스,2012-06-20,19800,17820,경제 경영,투자/재테크,,,"1988년 미국에서 처음 출간되자마자 성공 투자의 비결을 너무나도 정확하고 냉정하게 지적했다는 평가와 함께 주식 관련서로는 드물게 밀리언셀러를 기록한 『최고의 주식 최적의 타이밍』. 초판에 이어 1995년과 2002년에 출간된 2판, 3판 모두 밀리언셀러의 반열에 올랐고, 이번에 새로 나온 4판 역시 출간 이후 지금까지 아마존에서 경제경영 부분 베스트셀러의 자리를 지키고 있다. 2003년 1월 국내에서 처음 출간된 이 책은 3판을 번역한 것이다.이 책에서는 성공 투자의 세 가지 열쇠를 이렇게 꼽는다. (1) CAN SLIM 원칙 같은 효율적인 종목 선정 방식을 따르고 (2) 절대적인 손절매 원칙으로 리스크를 관리하며 (3) 이들 두 가지 원칙을 철저히 고수하는 것이다. 주식시장은 그리 간단치 않으며, 적어도 2~3년은 공부해야 시장의 흐름을 읽을 수 있다고 저자는 강조한다."
77728036,275,사랑의 기술,에리히 프롬 저/황문수 역,문예출판사,2019-09-01,16000,14400,에세이,연애/사랑 에세이,에세이,외국 에세이,"에리히 프롬은 『사랑의 기술』에서 인류의 영원한 화두인 사랑에 대해 질문을 던진다. 프롬이 던진 이 질문은 『사랑의 기술』이 출간된 지 60여 년이 지난 지금까지도 많은 독자들에게 사랑의 의미를 진지하게 돌아볼 수 있는 계기를 제공한다. 『사랑의 기술』은 1956년 첫 출간 이후 34개 언어로 번역되었고, 전 세계에서 수백만 부 이상 판매되면서 우리 시대의 대표적 스테디셀러이자 현대의 고전으로 자리 잡았다.‘사랑’은 기술인가? 독일 태생의 정신분석학자이자 사회철학자인 에리히 프롬은 『사랑의 기술』에서 인류의 영원한 화두인 사랑에 대해 질문을 던진다. 프롬이 던진 이 질문은 『사랑의 기술』이 출간된 지 60여 년이 지난 지금까지도 많은 독자들에게 사랑의 의미를 진지하게 돌아볼 수 있는 계기를 제공했다. 『사랑의 기술』이 얼마나 많은 독자들에게 영향을 미쳤는지는 1956년 첫 출간 이후 34개 언어로 번역되었다는 사실과, 전 세계에서 수백만 부 이상 판매되면서 우리 시대의 대표적 스테디셀러이자 현대의 고전으로 자리 잡았다는 사실만 봐도 알 수 있다. 문예출판사에서는 이번에 새로운 표지로 바꾼 『사랑의 기술』 개정판을 출간했다. 이 책에서는 에리히 프롬의 사회심리학 및 윤리학에 관한 논문으로 학위를 취득했고, 프롬의 마지막 조수이자, 프롬의 문헌과 관련된 저작권 및 사후 문헌의 유일한 관리자로서 프롬 전집을 발행한 라이너 풍크 박사가 『사랑의 기술』 50주년을 기념해 쓴 [에리히 프롬의 삶과 사랑]을 수록했다. 프롬의 마지막을 곁에서 지켜본 라이너 풍크 박사는 이 후기에서 프롬의 생애를 다루면서 프롬 자신은 어떻게 사랑했는지, 자신의 저서에서 이야기하고 있는 것을 얼마나, 어떻게 실천하면서 살았는지를 독자들에게 들려준다."
62921950,276,슬램덩크 신장재편판 5,이노우에 다케히코 글그림,대원,2018-08-24,7000,6300,만화/라이트노벨,스포츠,,,"20여년 만에 새롭게 돌아온 슬램덩크 신장재편판완결 후 20년 가까이 돼가는 지금까지도 만화팬들에게 최고의 만화로 인정받고 있는 『슬램덩크』. 전권 커버 일러스트가 원작자의 새로운 일러스트로 교체된 의미를 담은 ‘신장’과 총 31권의 오리지널판을 20권으로 편집했다는 의미인 ‘재편’을 담아 2018년 새롭게 신장재편판이 발행되었다. 현재 일본에서도 인기리에 발행중에 있으며, 현지에서 주간 오리콘차트 랭킹 탑10안에 들어갈 정도의 인기를 보이고 있다.기존 올드팬에게는 추억을 불러일으키는 작품으로, 새로 유입된 젊은 만화독자 세대에게는 부담 없이 접근할 수 있고 인생만화가 될 수 있는 작품으로 새롭게 슬램덩크를 선보이고자 한다."
62921999,277,슬램덩크 신장재편판 6,이노우에 다케히코 글그림,대원,2018-08-24,7000,6300,만화/라이트노벨,스포츠,,,"20여년 만에 새롭게 돌아온 슬램덩크 신장재편판완결 후 20년 가까이 돼가는 지금까지도 만화팬들에게 최고의 만화로 인정받고 있는 『슬램덩크』. 전권 커버 일러스트가 원작자의 새로운 일러스트로 교체된 의미를 담은 ‘신장’과 총 31권의 오리지널판을 20권으로 편집했다는 의미인 ‘재편’을 담아 2018년 새롭게 신장재편판이 발행되었다. 현재 일본에서도 인기리에 발행중에 있으며, 현지에서 주간 오리콘차트 랭킹 탑10안에 들어갈 정도의 인기를 보이고 있다.기존 올드팬에게는 추억을 불러일으키는 작품으로, 새로 유입된 젊은 만화독자 세대에게는 부담 없이 접근할 수 있고 인생만화가 될 수 있는 작품으로 새롭게 슬램덩크를 선보이고자 한다."
74806358,278,팥빙수의 전설,이지은 글그림,웅진주니어,2019-06-07,13000,11700,유아,4-6세,유아,유아 그림책,"무더위를 시원하게 날려줄, 즐거움이 가득한 그림책『팥빙수의 전설』은 찌는 듯한 여름날 가장 생각 나는 음식 중 하나인 팥빙수에 대한 엉뚱발랄한 상상을 담은 그림책입니다. 깊은 산속에서 할머니가 혼자 농사를 지으며 살고 있습니다. 탱글탱글 과일이 익어 가고 달달구수한 단팥죽이 완성되자, 시장 내다 팔기 위해 할머니는 길을 나서지요. 그런데 가는 길에 갑자기 눈이 펑펑 내리더니…… 새하얗고 커다란 눈호랑이가 떡하니 나타납니다. 눈호랑이가 하는 말은 더 가관입니다. ‘맛있는 거 주면 안 잡아먹지!’ 할머니는 정성스레 키운 딸기, 참외, 수박을 차례차례 내놓습니다. 눈호랑이는 새콤달콤한 딸기 맛에 함박웃음을 짓고, 노랗게 익은 참외를 먹으며 덩실덩실 춤을 추고, 커다란 수박을 허겁지겁 먹습니다. 하지만 눈호랑이의 욕심은 끝이 없네요. 과연 할머니는 무사히 장에 다녀올 수 있을까요? 『팥빙수의 전설』은 보고 듣고 먹는 즐거움으로 한여름 무더위를 시원하게 날려줄 유쾌한 그림책입니다."
62921746,279,슬램덩크 신장재편판 3,이노우에 다케히코 글그림,대원,2018-08-24,7000,6300,만화/라이트노벨,스포츠,,,"20여년 만에 새롭게 돌아온 슬램덩크 신장재편판완결 후 20년 가까이 돼가는 지금까지도 만화팬들에게 최고의 만화로 인정받고 있는 『슬램덩크』. 전권 커버 일러스트가 원작자의 새로운 일러스트로 교체된 의미를 담은 ‘신장’과 총 31권의 오리지널판을 20권으로 편집했다는 의미인 ‘재편’을 담아 2018년 새롭게 신장재편판이 발행되었다. 현재 일본에서도 인기리에 발행중에 있으며, 현지에서 주간 오리콘차트 랭킹 탑10안에 들어갈 정도의 인기를 보이고 있다.기존 올드팬에게는 추억을 불러일으키는 작품으로, 새로 유입된 젊은 만화독자 세대에게는 부담 없이 접근할 수 있고 인생만화가 될 수 있는 작품으로 새롭게 슬램덩크를 선보이고자 한다."
109625396,280,혼자 공부하는 파이썬,윤인성 저,한빛미디어,2022-06-01,22000,19800,IT 모바일,프로그래밍 언어,IT 모바일,프로그래밍 언어,"파이썬 입문 베스트셀러 『혼자 공부하는 파이썬』 개정판(최신 3.10 버전 반영)혼공을 독려하는 ‘혼공 계획표’와 생각의 수준을 높이는 ‘누적 예제’와 ‘도전 문제’ 수록!『혼자 공부하는 파이썬』이 더욱 흥미있고 알찬 내용으로 개정되었다. 프로그래밍이 정말 처음인 입문자도 따라갈 수 있는 친절한 설명과 단계별 학습은 그대로! 혼자 공부하더라도 체계적으로 계획을 세워 학습할 수 있도록 ‘혼공 계획표’를 새롭게 추가했다. 또한 입문자가 자주 물어보는 질문과 오류 해결 방법을 적재적소에 배치하여 예상치 못한 문제에 부딪혀도 좌절하지 않고 끝까지 완독할 수 있도록 도와준다. 단순한 문법 암기와 코딩 따라하기에 지쳤다면, 새로운 혼공파와 함께 ‘누적 예제’와 ‘도전 문제’로 프로그래밍의 신세계를 경험해 보자! 배운 내용을 씹고 뜯고 맛보고 즐기다 보면 응용력은 물론 알고리즘 사고력까지 키워 코딩 실력이 쑥쑥 성장할 것이다."
116069179,281,마인드셋 (리커버 에디션),캐롤 드웩 저/김준수 역,스몰빅라이프,2023-01-01,18000,16200,자기계발,처세술/삶의 자세,,,"40년간 성공의 비밀을 탐구한 연구 성과!600만 명을 사로잡은 스탠퍼드대학교 성공심리학 강의!성공하는 사람과 실패하는 사람의 차이는 무엇인가? 과연 그들 사이에는 ‘재능’이라는 선천적인 차이만이 존재하는가? 그렇다면 타고나지 않은 사람은 결코 성공할 수 없는가? 스탠퍼드대학교 심리학과의 세계적 석학 캐럴 드웩 교수는 성공의 비밀을 파악하기 위한 수십 년간의 연구 끝에, 단순하지만 아주 놀라운 사실 하나를 발견한다. 바로 ‘마인드셋(마음가짐)이 모든 것을 결정짓는다’는 것이다.이 책은 우리의 인생이 ‘자신의 재능과 능력에 대해 어떻게 생각하느냐’에 따라 얼마나 큰 영향을 받는지 보여준다. 이른바 능력은 변하지 않는다고 믿는 ‘고정 마인드셋’을 가진 사람들은, 능력은 얼마든지 발전시킬 수 있다고 믿는 ‘성장 마인드셋’을 가진 사람들에 비해 성공할 가능성이 확연히 낮다는 것이다.어떻게 이 단순하고 뻔한 마음가짐 하나가 인생을 송두리째 바꾸어 놓을 수 있는 것일까? 저자는 이 책에서 교육·직장·스포츠·자녀 양육 등 다양한 분야에서의 사례를 제시하며 그 유효성을 흥미롭게 검증한다. 나아가 ‘고정 마인드셋’을 가진 사람을 어떻게 ‘성장 마인드셋’을 가진 사람으로 변화시킬 수 있는지 알려 준다. 이 책을 통해 당신은 ‘성장할 수 있다’는 아주 단순한 마음가짐 하나가 어떻게 당신을 최고의 자리에 데려다 줄 수 있는지에 대한 강렬한 인사이트를 얻을 수 있을 것이다."
6157159,282,노인과 바다,어네스트 밀러 헤밍웨이 저/김욱동 역,민음사,2012-01-02,8000,7200,소설/시/희곡,영미소설,,,"미국 현대 문학의 개척자라 불리는 헤밍웨이는 제1차 세계대전 후 삶의 좌표를 잃어버린 ‘길 잃은 세대’를 대표하는 작가이다. 그러나 그동안 저작권 계약이 어려워, 국내에는 제대로 소개되지 못하다가 이번에 대표작 세 권을 동시에 선보이게 되었다. 헤밍웨이의 마지막 소설로, 작가 고유의 소설 수법과 실존 철학이 짧은 분량 안에 집약돼 있는 『노인과 바다』, 그 스스로 “내가 쓴 『로미오와 줄리엣』”이라 밝힌 연애소설이자 깊은 존재론적 성찰을 담은 『무기여 잘 있어라』, 세계대전 후 삶의 방향을 상실한 사람들을 그린 첫 번째 장편소설 『태양은 다시 떠오른다』 세 권이다. 『노인과 바다』는 감정을 절제한 강건체와 사실주의 기법을 바탕으로 하면서도 서정시 못지않은 다양한 상징과 독특한 전지적 화법을 활용해 작품의 깊이를 더한 헤밍웨이 문학의 결정판이다. 이듬해 헤밍웨이는 이 작품으로 퓰리처상을 수상했으며 1954년 그가 노벨 문학상을 수상하는 데도 『노인과 바다』가 지대한 기여를 했다."
62921895,283,슬램덩크 신장재편판 4,이노우에 다케히코 글그림,대원,2018-08-24,7000,6300,만화/라이트노벨,스포츠,,,"20여년 만에 새롭게 돌아온 슬램덩크 신장재편판완결 후 20년 가까이 돼가는 지금까지도 만화팬들에게 최고의 만화로 인정받고 있는 『슬램덩크』. 전권 커버 일러스트가 원작자의 새로운 일러스트로 교체된 의미를 담은 ‘신장’과 총 31권의 오리지널판을 20권으로 편집했다는 의미인 ‘재편’을 담아 2018년 새롭게 신장재편판이 발행되었다. 현재 일본에서도 인기리에 발행중에 있으며, 현지에서 주간 오리콘차트 랭킹 탑10안에 들어갈 정도의 인기를 보이고 있다.기존 올드팬에게는 추억을 불러일으키는 작품으로, 새로 유입된 젊은 만화독자 세대에게는 부담 없이 접근할 수 있고 인생만화가 될 수 있는 작품으로 새롭게 슬램덩크를 선보이고자 한다."
73288700,284,환경과 생태 쫌 아는 10대,최원형 저/방상호 그림,풀빛,2019-05-20,13000,11700,청소년,청소년 수학/과학,,,"여덟 가지 소비 행동을 통해 보는, 나와 자연의 연결 고리알고 나면 생수 한 병의 의미가 달라질 거야 초등과 중등 사이 10대를 위한 과학 교양 시리즈 〈과학 쫌 아는 십대〉 시리즈 3권은 『인공지능 쫌 아는 10대』 『물질 쫌 아는 10대』에 이어 환경과 생태 문제를 다룬다. 『환경과 생태 쫌 아는 10대』는 현대인이 쉽고도 흔하게 행하는 여덟 가지 소비 장면을 포착하여, 나의 소비가 어느 계층의 누구에게, 어디에 있는 어떤 생물에게 어떻게 영향을 미치는지 다양한 각도에서 살펴보고자 했다. 고등 교육 과정에서 과학 교과가 여러 학문이 융합된 통합과학 형태로 바뀌었다는 현실을 반영하여, 환경?생태와 연결된 사회 문제를 입체적으로 다룬 것이 이 책의 특징이다. 현대인의 주된 정체성이라고도 할 수 있는 ‘소비’라는 행동을 지구 곳곳에서 일어나는 환경 변화와 잇는 시도를 한 것이다. 이로써 점과 점, 선과 선으로 이해하고 있던 세상이 다양한 층위에서 연결되어 있음을 깨닫고 세상을 유기적으로 파악하게 된다. 한편 환경 문제를 다룰 때 쉽게 빠지고 마는 ‘죄책감 주기’에서 탈피하고 사회와 국가, 기업이 나누어야 하는 책임을 구체적으로 밝힘으로써 논의에 균형을 이루고자 했다. 고통과 눈물로 얼룩진 지구 환경을 만든 개인의 책임을 마주하되, 동시에 개인의 행동에 현실을 바꿀 힘이 있음을 역설한다."
92462696,285,마음챙김의 시,류시화 편,수오서재,2020-09-17,13000,11700,소설/시/희곡,시/희곡,,,"[마음챙김이 필요한 당신을 위한 시] 류시화 시인이 15년만에 엮어낸 ‘마음 시’ 모음집. 삶의 무늬를 담은, 사랑과 희망을 깨우는 매 편의 시들이 모여 ‘마음챙김의 시간’을 선물한다. 시를 보고 읽고 매만지고 건네는 마음으로 나를 챙기고 서로를 살피는 순간들, 이 시집이 주는 고요하지만 묵직한 울림이다. -소설MD 박형욱                                                    “날개를 주웠다, 내 날개였다.”시를 읽는 것은 자기 자신으로 돌아오는 것이고, 세상을 경이롭게 여기는 것이며, 여러 색의 감정을 경험하는 것이다. 살아온 날들이 살아갈 날들에게 묻는다. ‘마음챙김의 삶을 살고 있는가, 마음놓침의 시간을 보내고 있는가?’사회적 거리두기와 삶에 대한 성찰이 어느 때보다 필요한 지금, 손 대신 시를 건네는 것은 어떤가. 멕시코의 복화술사, 영국 선원의 선원장, 기원전 1세기의 랍비와 수피의 시인뿐 아니라 파블로 네루다와 비스와바 쉼보르스카 같은 노벨 문학상 수상 시인, 페이스북과 인스타그램의 신세대 시인들, 그리고 라다크 사원 벽에 시를 적은 무명씨. 고대와 중세와 현대의 시인들이 나와 타인에 대한 운율 깃든 성찰로 독자를 초대한다.아름다운 시들을 모았다고 해서 좋은 시집이 되지는 않는다. 진실한 깨달음이 시의 문을 여는 순간이 있다. 백만 독자의 찬사와 인기를 얻은 잠언 시집 『지금 알고 있는 걸 그때도 알았더라면』과 치유 시집 『사랑하라 한번도 상처받지 않은 것처럼』에 이어 15년 만에 류시화 시인이 소개하는 마음챙김의 시들. 삶의 무늬를 담은 한 편 한 편의 시가 가슴에 파문을 일으킨다."
117585439,286,더 좋은 삶을 위한 철학,마이클 슈어 저/염지선 역,김영사,2023-02-24,18000,16200,인문,철학/사상,인문,서양철학,"뉴욕타임즈 논픽션 베스트셀러 2위넷플릭스 히트작 〈굿 플레이스〉 제작자가 쓴 교양 철학서철학자 김용규, 유튜브 ‘겨울서점’ 김겨울 추천복잡한 선택과 함정, 거짓 멘토와 어리석은 조언들로 가득한 이 세상에서 더 나은 선택을 하려는 이들을 위한 철학의 조언. 수천 년 동안 ‘좋은 삶이란 무엇인가’를 고민해온 철학자들의 지혜를 빌려 일상 속 윤리적 딜레마가 충돌하는 순간을 유머러스하게 조명한다. 친구 셔츠가 별로인데 솔직하게 말해줘야 할까? 쇼핑 카트를 굳이 제자리에 돌려놓아야 할까? 백만장자는 식당에서 팁을 얼마나 내야 할까? 지구에는 가난에 고통받는 사람들이 있는데 나는 최신형 핸드폰을 사도 될까? 〈SNL〉 〈더 오피스〉 〈굿 플레이스〉의 스타 프로듀서 마이클 슈어가 선보이는 위트 넘치는 스토리텔링."
3268498,287,리얼리티 트랜서핑 1,바딤 젤란드 저/박인수 역,정신세계사,2009-02-04,11000,9900,자기계발,처세술/삶의 자세,,,"3년간 러시아에서만 250만 부 이상 판매된 러시아판 시크릿으로 왜 원하는 미래가 점점 더 멀어지기만 하는지에 대한 대답을 제시하고 있는 책이다. 이 책은 ‘끌어당김의 법칙’만으로는 풀어낼 수 없는 부와 성공의 수수께끼를 낱낱이 파헤쳐 제시하고 있다. 부추겨진 욕망들은 종종 정반대의 현실을 경험하게 만든다고 말하면서 에너지의 균형을 이루고, 모든 상황을 초연하게 지켜봄으로써 무한한 가능성의 세계를 만끽할 수 있다는 견해를 역설한다. 이 책을 통해 더 많은 행복과 풍요로 넘실대는 인생의 비결을 발견할 수 있을 것이다."
104866527,288,웰씽킹 WEALTHINKING,켈리 최 저,다산북스,2021-11-10,18000,16200,자기계발,성공학/경력관리,경제 경영,CEO/비즈니스맨,"모두가 부자가 되길 원하지만 아무나 부자가 될 수 없는 이유는 무엇일까. 켈리델리의 창업자이자 회장인 켈리 최는 성공의 배경으로 부자들의 사고방식, 웰씽킹을 통해 가능했다고 말한다. 힘들었던 과거의 실패를 극복하고 글로벌 기업을 일구기까지 몸소 체득한 부자들의 생각의 뿌리를 전해준다. - 자기계발 MD 김상근                                                    《선데이 타임스》 발표, 영국 부자 상위 0.1%유튜브 1,000만 뷰, 화제의 인생 멘토!드니 하네칸, 존 리, 신사임당 강력추천!10억 빚더미를 연매출 6,000억과 맞바꾼 부의 원리“왜 누구는 부자로, 누구는 빈자로 사는가? 그 모든 비밀은 웰씽킹에 있다!”가난했던 소녀공 시절부터글로벌 기업 회장이 되기까지,최상위 부자 켈리 최가 말하는진정한 부에 대한 모든 것!지방의 가난한 농가에서 태어난 흙수저 중의 흙수저, 열여섯 나이에 낮엔 소녀공으로 밤엔 야간 고등학교로 주경야독, 난독증이 심해 제대로 읽을 수 없는 삶, 사업 실패로 남은 건 10억 원의 빚. 그런 그녀에게 어떤 희망이 있었을까? 차라리 죽는 게 더 낫다고 생각한 날들의 연속이었다. 하지만 몇 년 뒤, 그녀는 6천 개의 일자리를 창출하고 세계 12개국 30개가 넘는 비즈니스와 계열사를 거느린 글로벌 기업 회장으로 다시 태어났다. 10억 원의 빚을 안고 파리의 센강에 몸을 던지려고까지 했던 그녀는 어떻게 영국 상위 0.1%의 부자에 꼽히고, 인생의 대역전극을 이뤄냈을까?그녀는 예전의 자신을 버리고 새로운 사람으로 재탄생하기 위해 뼈아프지만 스스로 실력이 부족했다는 사실을 솔직하게 인정했다. 그리고 자신과 비슷한 배경과 실패를 딛고 성공한 1,000명의 부자를 공부하기 시작했다. 부자들의 공통된 사고방식을 하나씩 따라 하고 완전히 체득하기로 마음먹은 것이다. 그녀는 부자들이 했던 방법을 그대로 따라 하면 자신도 그렇게 될 수 있다고 믿었다. 믿음에서 그치지 않고 몸소 실천한 결과 5년 만에 100년을 일해도 못 이룰 거대한 부를 갖게 되었다. 이를 가능케 했던 것이 바로 부(Wealth)의 생각(Thinking), 웰씽킹(Wealthinking)이다.책의 1부에서는 ‘인생의 밑바닥에서 싹튼 부의 씨앗’이라는 주제로, 누구에게나 부자가 될 씨앗이 있다는 메시지를 담고 있다. 단지 그것을 아직 발견하지 못 했을 뿐, 이 책을 읽는 독자들이 자신만의 부의 씨앗을 찾을 수 있도록 돕는, 한마디로 말하면 ‘이론편’이다.2부에서는 ‘부를 창조하는 생각의 뿌리, 웰씽킹’이라는 주제로 부의 생각을 몸에 체득하기 위한 ‘실천편’이다. 그녀가 1,000명의 부자들을 공부해서 체득한 ‘7가지 생각의 뿌리’, 웰씽킹의 정수라고 말할 수 있는 ‘6가지 시각화’, 그리고 진정한 부자는 공헌의 힘에서 나온다는 ‘웰씽커’의 이야기를 강조하고 있다. 생각의 뿌리, 시각화, 웰씽커, 이 세 가지를 삶의 완전한 변화를 일으킬 마중물이라고 힘주어 말한다.사람들은 흔히 결과물만 보고 판단하고 쉽게 포기한다. 하지만 결과물이 산출된 뿌리를 온전히 내 것으로 만들 수 있다면 포기할 수 없게 된다. 부를 창조하는 생각의 뿌리를 제대로 내리면 절대 흔들리지 않는 삶을 살 수 있기 때문이다. 성공하고 싶거나 시간의 자유를 이루고 싶은 사람, 무엇보다 부자가 되고 싶은 사람들에게 이 책이 인생의 지침서가 될 것이다. 바라던 삶에 가까워져라. 부자가 될 사람은 따로 있고, 이제 당신 차례여야만 한다."
