0,1,2,3,4,5,6,7,8,9,10,11,12
125091799,264,우리동네 어린이병원 육아대백과,"손수예, 박소영 저",청림Life,2024-03-06,27000,24300,가정 살림,육아,,,"“육아 정보의 홍수 속에서 당신을 구해드립니다!”끊임없이 불안한 부모들을 위한16만 구독자 유튜브 채널〈우리동네 어린이병원〉의 첫 육아 바이블* 발달, 기질, 놀이법, 훈육, 애착, 이유식까지 한 권에 담다* 자세하고 친절한 설명을 담은 동영상 QR코드 수록* 개월별 진료실 단골 Q&A육아만 생각하면 두렵고 막막한 부모들을 위해 16만 부모의 육아 동반자 유튜브 채널 〈우리동네 어린이병원〉의 손수예, 박소영 선생님이 힘을 합쳤다. 이 책은 소아과 전문의와 소아정신과 전문의가 함께 쓴 최초의 육아대백과로, 아이의 몸과 마음이 비약적으로 성장하는 0~60개월까지를 다룬다.『우리동네 어린이병원 육아대백과』는 아이의 키, 몸무게, 예방접종 같은 기본 정보부터 애착, 기질, 놀이 등에 대한 심화 지식까지 개월별로 살펴볼 수 있도록 구성했다. 풍부한 일러스트와 사진은 초보 부모도 아이의 성장 흐름을 쉽게 파악할 수 있도록 도와준다. 또한 곳곳의 QR코드를 스캔하면 두 저자의 친절하고 자세한 설명을 동영상으로도 만나볼 수 있다. 마치 진료실을 그대로 집으로 옮겨온 것처럼 든든한 ‘우리 집 24시 육아 상담소’를 이 책을 통해 만나보자."
119811851,265,NEW 미꽃체 손글씨 노트,최현미 저,시원북스,2023-06-27,16700,15030,건강 취미,취미기타,,,"온라인 클래스 BEST 강사 손글씨 1위 (클래스유 2021~2022 기준)온라인 서점 베스트셀러 1위 (YES24 건강취미 분야 2021.06 기준)손글씨의 꽃 ‘미꽃체’를 새롭게 만나는 ‘NEW 미꽃체 손글씨 노트’미꽃쌤의 손끝에서 더욱 정교하게 피어난 ‘미꽃체’를 소개합니다! 미꽃체 손글씨를 만든 미꽃 작가는 독학으로 시작한 손글씨 연습을 통해 책 속에 인쇄된 폰트처럼 예쁜 글씨와 악필 교정 효과로 입소문이 나면서 온라인 클래스 손글씨 최고 인기 강사로 등극했다. 가장 인쇄체에 가까운 손글씨 작가로 직접 만든 바르고 예쁜 손글씨 ‘미꽃체’ 쓰는 법을 정리해 기초부터 심화 과정까지 담은 첫 책 『미꽃체 손글씨 노트』(시원북스)를 2021년 6월 펴냈다. 2023년 6월, 더욱 정교해진 미꽃체를 새롭게 담은 개정증보판 『NEW 미꽃체 손글씨 노트』를 출시한다."
102951831,266,전설로 떠나는 월가의 영웅,"피터 린치, 존 로스차일드 저/이건 역/홍진채 감수",국일증권경제연구소,2021-07-30,26000,23400,경제 경영,경영,경제 경영,투자/재테크,"월가의 전설적인 투자자 ‘피터 린치’가 쓴 주식투자의 고전! “어떤 기업이든 공부하지 않고 주식을 사면, 카드를 보지 않고 포커게임에 임하는 것과 같다. 사람들이 부동산에서 돈을 벌고 주식에선 돈을 잃는 이유가 있다. 그들은 집을 선택하는 데는 몇 달을 투자하지만, 주식선정은 몇 분 안에 끝마쳐버린다.” 피터 린치는 주식투자에 대해 운으로 이기는 투기가 아닌 끝없는 조사와 분석을 통해 성장할 종목을 찾는 것이라고 말한다.  성장할 종목을 찾아 투자하여, 몇백 배에 달하는 수익을 얻는 방법이 있을까? 이 책은 월가의 전설적인 인물 피터 린치가 개인투자자들을 위해 1989년에 출간했던 『월가의 영웅』최신 개정판이다. 월가에서 은퇴한 후 처음으로 저술한 책으로, 자서전 형식을 띠면서 주식투자에 관한 저자의 철학을 유쾌하게 서술한 투자지침서이기도 하다. 2천만 달러에 불과한 마젤란펀드를 인수하여 13년간 운용하여 660배에 달하는 140억 달러 규모의 뮤추얼펀드로 성장시킨 비결을 담아냈다.  피터 린치는 성장주 중심의 가치 투자를 투자 원칙으로 삼았다. 시장의 흐름보다는 개별 기업의 가치에 주목했으며, 새로운 투자대상을 일상에서 직접 찾았다. 아내의 쇼핑목록이나 휴가지에서 찾은 리조트도 그의 투자대상이 되었다. 이러한 원칙으로 그는 개인투자자가 전문투자자보다 더 유리한 입장에 있다는 것을 증명하고 있다.   피터 린치는 지금까지 몇십 배의 수익을 올린 종목부터 손해 본 종목까지 낱낱이 공개하고, 투자할 때 가져야 할 마음가짐과 자세에 대해서 언급한다. 저성장주, 대형우량주, 경기순환주, 고성장주, 회생주, 자산주 등 주식의 6가지 유형과 그 특징, 매매의 최적 시점, 최종점검목록을 소개하며 자신만의 투자 노하우를 공개한다. 전문투자자보다 개인투자가가 투자하기에 더 좋은 조건을 갖고 있으며 더 높은 수익을 낼 수 있다고 독려하며 주식투자의 고정관념에서 벗어나도록 도와준다."
96087459,267,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,2020-12-14,15000,13500,경제 경영,투자/재테크,,,"김봉진 우아한형제들 의장, 청울림 유대열 대표, 하정우 배우 추천 도서수많은 젊은 부자가 꼽은 최고의 ‘부자학 입문서’ 『부자의 그릇』 양장 개정판“당신이 다룰 수 있는 돈의 크기는 얼마입니까?”2015년 출간 이후, 수많은 독자로부터 꼭 읽어야 할 최고의 ‘부자학 입문서’로 꼽혀온 『부자의 그릇』이 양장 개정판으로 새롭게 출간됐다. 이 책은 김봉진 우아한형제들 의장, 청울림 유대열 대표, 하정우 배우 등이 강력 추천하고, 40곳이 넘는 유튜브 채널에서 소개되며, 수많은 젊은 부자와 독자로부터 실제 삶에 적용할 수 있는 최고의 ‘부자학 입문서’로 꼽혀왔다. 대체 이 책에 어떤 비결이 숨어 있기에, 이토록 꾸준히 사랑받으며 스테디셀러로 자리매김한 걸까?『부자의 그릇』은 일생을 ‘돈의 교양’을 알리는 데 바쳐온 일본 최고의 경제금융 교육 전문가 이즈미 마사토가 소설 형식으로 쓴 경제경영 교양서다. 한때 연 매출 12억의 주먹밥 가게 사장이었다가 도산해 3억 원의 빚을 지고 공원을 방황하던 한 젊은 사업가가 수수께끼 노인을 만나 장장 7시간에 걸쳐 돈의 본질과 돈을 다루는 능력을 키우는 법을 배우는 과정을 다루고 있다.이 책은 부자가 되는 방법이 돈을 좇는 데 있지 않고 신용을 쌓는 일이라고 말한다. 남을 위해 돈을 쓰고, 다른 사람의 기대에 부응하며, 약속을 철저히 지키는 일들이 어떻게 돈을 불러 모으는지, ‘돈과 신용의 원리’에 관해 누구나 쉽게 이해할 수 있도록 흥미로운 스토리텔링을 통해 전달한다. 돈에 대한 명쾌한 통찰을 담고 있어서, ‘연봉이 적어서, 빚이 있어서, 운이 나빠서, 불황이라서, 이율이 낮아서, 세상이 불공평해서’ 돈이 모이지 않는다며 좌절한 이들에게 다시 도전할 수 있는 용기와 돈을 장악하는 힘을 불어넣어 준다."
125402873,268,프리 웨이,드로우앤드류 저,웅진지식하우스,2024-03-22,18000,16200,자기계발,처세술/삶의 자세,,,"좋아하는 일을 하며 자유로운 삶에 도달한 68만 유튜브 크리에이터 드로우앤드류의 신간이다. 남에게 보이는 삶을 벗어나 온전한 나의 삶을 위해 해온 노력과 경험을 들려준다. 막막하고 불안한 20-30대에게 자신만의 삶을 방식을 찾아가는 데 큰 힘이 될 것이다. - 자기계발 MD 김상근                                                     ‘좋아하는 일로 행복하게 일한다.’ 모두가 꿈꾸는 이 한 문장으로 많은 이에게 영감을 주는 자기계발 크리에이터 드로우앤드류가 2년 만에 신간 『프리 웨이』를 출간했다. 전작에서 자신만의 일을 찾기까지의 이야기를 담았다면, 이번 책에서는 안전한 선택 대신 무모한 도전을 거듭하며 자신이 원하는 ‘자유로운 삶’에 도달할 수 있었던 방법을 소개한다.20대의 대부분을 해외에서 보내며 겪은 다양한 인생 경험을 바탕으로 끊임없이 자신을 업그레이드시키는 방법과 실용적인 인생 조언, 동기부여 콘텐츠를 만들고 있는 드로우앤드류는 ‘MZ 세대의 성장 멘토’라는 수식어에 가장 걸맞은 사람이다. “앤드류 님처럼 살고 싶어요”라고 댓글을 남기며 그의 현실 조언에 귀기울이는 69만 구독자가 이를 뒷받침한다. 수많은 자기계발 크리에이터들 사이에서 특히 MZ 세대가 드로우앤드류에게 주목하는 이유는 무엇일까?저자는 그 답을 자신의 ‘자유로운 삶’에서 찾았다. 세상이 정해놓은 답이 아니라 마음이 시키는 결정을 하고, 그 선택에 책임을 지는 삶의 방식에 많은 이들이 공감하고 동경하며 응원을 보내고 있다는 것이다. 이 책은 그런 드로우앤드류가 고민과 걱정이 많았을 20대에 안전한 선택 대신 과감한 도전을 택할 수 있었던 ‘자유로운 삶의 방식’이 무엇인지를 여실히 보여준다. 만약 지금 눈앞의 선택과 결정이 두렵다면, 비슷한 갈림길을 거쳐온 드로우앤드류가 어떤 질문을 던지며 나아왔는지 따라가 보자. 원하는 곳 어디든 갈 수 있는 ‘프리 웨이’로 당신을 인도해줄 것이다."
125130905,269,부의 인사이트,함서경 저,생각지도,2024-03-18,20000,18000,자기계발,처세술/삶의 자세,자기계발,성공학/경력관리,"“세상이 뒤집힐 때 부자 될 기회가 온다!” 40년 동안 10여 개 사업을 성공시킨 60대 현역 사업가의 일과 사업, 인생에 관한 통찰 * 출간 문의 쇄도한 화제의 주인공 * 1개월 만에 10만 팔로워 달성 * 단 10개 릴스로 1,600만 조회수 기록 * 릴스 제작 과정과 퍼스널 브랜딩 뒷이야기 수록 단 10개의 릴스로 1,600만 조회수를 기록하며 단번에 16만 팔로워의 롤모델이 된 화제의 인물이 있다. 주인공은 청담캔디언니, 놀랍게도 60대 여성 사업가다. ‘월 2,000만 원 벌게 해준 사업 아이템’, ‘청담동에 살아서 좋았던 점’, ‘세상이 뒤집힐 때 부자 될 기회가 온다’ 등 실제 경험에서 우러나온 현실적인 조언들은 어디에서도 들은 적 없는 신선한 인사이트를 준다며 역대급 반응을 이끌어냈다. 특히 20대 초반에 사업을 시작해 지금까지 40여 년 동안 10여 개 사업을 성공시킨 현역 사업가임이 밝혀지자 책 출간 요청이 끊이지 않았다. 이번에 출간한 『부의 인사이트』는 독자들의 열렬한 요청에 따라 청담캔디언니가 평소 20대 아들에게 들려주었던 부와 성공에 관한 인사이트를 모은 책이다. 압구정동과 청담동에서 30여 년 살면서 가장 가까이에서 만나온 슈퍼리치들이 어떻게 부를 만들었는지, 무역에서 에어비앤비까지 다양한 사업에 도전하며 실전으로 익힌 성공 노하우와 끊임없이 도전할 수 있었던 최강의 마인드셋까지. 자본주의 사회에서 살아남는 생존 교육과 같은 가르침이다. “자기계발서의 입체판을 보는 것 같다”라는 댓글처럼 60대에도 현역 사업가로 활발히 활동하는 모습은 많은 이들에게 큰 동기부여가 된다. 무엇보다 누적 100만 조회수를 6개나 터뜨린 릴스 제작 과정을 처음으로 공개하고, ‘아들이 묻고 엄마가 답하는 형식’의 청담캔디언니 인스타그램의 비하인드 스토리를 수록해 퍼스널 브랜딩에 관심 있는 사람들에게 또 다른 인사이트를 준다."
125660523,270,에그박사의 이건 누구 똥?! 3,에그박사 원저/박송이 글/김덕영 그림/이승현 감수,미래엔아이세움,2024-03-28,13500,12150,어린이,1-2학년,어린이,3-4학년,"똥으로 배우는 생물 학습 만화!여러분들은 ‘똥’에 대해 깊이 생각해 본 적이 있나요? 똥은 그저 구릿한 냄새가 나는 더러운 존재일까요? 사실 똥에는 생물에 대한 많은 정보가 담겨 있습니다. 똥을 관찰하면 그 생물이 주로 무엇을 먹고 살며, 어디에 사는지 알 수 있어요. 또 생물의 똥은 때때로 사람에게 도움이 되기도 해요. 사막에서는 말린 똥을 땔감으로 활용하고, 심지어는 피부 미용 재료나 약으로 쓰이는 똥도 있답니다. 《에그박사의 이건 누구 똥?!》은 자연·생물 콘텐츠 인기 키즈 크리에이터, ‘에그박사’와 함께 ‘똥’을 통해 자연 생물들의 생태와 다양한 정보를 배울 수 있는 학습 만화 시리즈입니다. 생생한 만화를 읽으며 똥을 요리조리 관찰해 보고, 그 똥이 누구의 똥일지 단서를 따라 조사해 보세요. 그리고 똥 카드를 활용해 배운 내용을 다시 한번 즐겁게 떠올려 보세요. 자, 그럼 에그박사, 웅박사, 양박사와 함께 해안가에서 찾은 황금 똥에서 튀어나온 똥들의 주인을 찾으러 떠나 볼까요?"
124644663,271,박근혜 회고록 1 어둠을 지나 미래로,박근혜 저,중앙북스(books),2024-02-05,25000,22500,사회 정치,정치/외교,,,"“침묵을 깨고역사 앞에 서다”2024년, 새해 박근혜 전 대통령 회고록 출간!제18대 대선 이후인 2012년 말부터 2022년 3월 대구광역시 달성 사저로 내려오기까지 약 10년에 걸친 박근혜 전 대통령의 이야기를 모두 담아낸 유일한 책! 박근혜 전 대통령의 정치 일대기를 담은 도서, 『박근혜 회고록: 어둠을 지나 미래로 1·2』 총 2권이 2024년 새해를 맞이해 출간됐다. 본 도서는 박근혜 전 대통령의 1998년 정계 입문 시기부터 대통령 당선 후 펼친 외교안보와 국내 다양한 정책 및 2017년 탄핵과 특별 사면에 이르기까지 박근혜 대통령의 정치 역사를 모두 살펴볼 수 있는 책으로, 역사적 사료로서의 가치도 높다."
119120517,272,역행자 확장판,자청 저,웅진지식하우스,2023-05-29,19500,17550,자기계발,성공학/경력관리,,,"한층 더 강력한 치트키,  독해진 팩트 폭격!50주 연속 베스트셀러·40만 독자의 삶을 바꾼  『역행자』가 확장판으로 돌아왔다“절대로 읽지 마라! 죽을 때까지 순리자로 살고 싶다면!”  95퍼센트의 인간은 타고난 유전자와 본성의 꼭두각시로 살아간다. 이들은 평생 돈, 시간, 운명에게 속박되어, 평범함을 벗어나지 못하고 불행하게 사는 ‘순리자’다. 그러나 5퍼센트의 인간은 다르다. 이들은 타고난 유전자의 본성을 역행해 돈, 시간, 운명으로부터 완전한 자유를 얻는다. 본성을 거슬러 행복을 쟁취하는 이들이 바로 ‘역행자’다. 운명과 본능의 지배에서 벗어나 경제적 자유와 행복을 쟁취하는 라이프해킹의 비밀을 담은 책, 『역행자』가 2022년 출간된 지 1년 만에 확장판으로 다시 돌아왔다. ‘무자본 연쇄창업마’로서 30대 초반에 자동화 수익을 완성한 자청, 그가 10년 동안 시행착오를 겪으며 찾아낸 ‘역행자 7단계’ 모델을 담은 『역행자』는 2022년 출간 즉시 ‘전 서점 종합 베스트셀러 1위 달성’, ‘1년 만에 40만 부 판매’라는 대기록을 세우며 대한민국에 ‘역행자 신드롬’을 불러일으켰다. 『역행자』 확장판은 더욱 묵직해진 팩트 폭격과 뼈 때리는 사례들, 저자의 비밀 노하우인 ‘무자본 창업 7단계 공식’ 등을 수록하며 초판에 비해 무려 100페이지 가량의 분량이 추가되었다. 저자의 생생한 육성을 그대로 담았을 뿐만 아니라 『역행자』를 만나 완전히 다른 인생을 살고 있는 독자들의 생생한 경험담을 수록하여 독자들로 하여금 역행자가 되지 않고는 버틸 수 없게 만든다. 한층 더 강력해진 『역행자』 확장판만 있다면, 당신도 저자와 함께 ‘돈, 시간, 운명’으로부터 완전한 자유를 얻게 될 것이다.* 이 책은 2022년 출간된 『역행자』의 개정증보판입니다."
116599423,273,미움받을 용기 (200만 부 기념 스페셜 에디션),"기시미 이치로, 고가 후미타케 저/전경아 역/김정운 감수",인플루엔셜,2022-12-28,15900,14310,인문,심리,,,"200만 독자가 선택한 우리 시대의 새로운 고전!- 51주 연속, 역대 최장기간 베스트셀러 1위!- 전 세계 1000만 부 돌파한 글로벌 베스트셀러!모든 고민은 인간관계에서 비롯된다.타인에게 미움받는 것을 두려워하지 마라. 모든 것은 용기의 문제다.사람은 누구나 변화를 원한다. 지금보다 더 자유로운 삶, 지금보다 더 성공적인 삶, 지금보다 더 행복한 삶. 하지만 우리는 쉽게 핑계를 대고, 쉽게 포기한다. 지금 자신의 인생을 되돌아보자. “내게 조금 더 능력이 있었더라면”, “좀 더 부잣집에서 태어났더라면”, “참고 견디면 언젠가 나아지겠지”라며 환경을 탓하거나 현실을 외면하지는 않았는지 말이다. 이런 우리에게 “인간은 변할 수 있고, 누구나 행복해질 수 있다”라고 단언하는 철학자가 있다. 그간 상식으로 일컬어지던 프로이트의 ‘원인론’을 정면으로 부정하며, 자유도 행복도 모두 ‘용기’의 문제일 뿐 환경이나 능력의 문제가 아님을 보여준 알프레드 아들러(Alfred Adler)다. 2014년 출간돼 51주 연속 베스트셀러 1위를 기록하며 대한민국에 아들러 열풍을 일으킨 책 『미움받을 용기』가 국내 200만 부 판매를 기념하며 리커버 에디션으로 독자들을 찾아왔다. 이번 리커버는 8년간 변함없는 사랑을 보내준 한국 독자들에게 보내는 두 저자의 친서와 함께, 세련된 디자인과 따뜻한 삽화로 새 옷을 입었다. 오랫동안 아들러를 연구해 온 철학자 기시미 이치로의 혜안과 일본의 대표적인 스토리텔링 작가 고가 후미타케의 필력이 돋보이는 『미움받을 용기』는 2022년 현재 40개국 이상에서 번역 출간되었으며, 전 세계 누적 판매 1000만 부를 돌파하는 경이적인 기록을 세우기도 했다. 프로이트, 융과 함께 ‘심리학의 3대 거장’으로 불리는 아들러는 인간은 능력이나 환경, 과거의 트라우마와 관계없이 얼마든지 변할 수 있는 존재이며, 이를 위해서는 현재의 나를 있는 그대로 받아들이고 눈앞에 놓인 문제를 직시할 ‘용기’가 필요하다고 말한다. 이 책은 자유로워질 용기, 평범해질 용기 그리고 ‘미움받을 용기’까지, 자유롭고 행복한 삶을 위한 아들러의 가르침을 ‘철학자와 청년의 대화’ 형식으로 엮어, ‘어떻게 행복한 인생을 살 것인가?’라는 인간 본연의 질문에 쉽고 명쾌한 해답을 제시해준다."
72158875,274,페인트,이희영 저,창비,2019-04-19,13000,11700,청소년,청소년 문학,,,"“부모 면접을 시작하겠습니다.”부모를 선택하는 시대,내 손으로 색칠하는 미래청소년문학의 성공적인 축포를 쏘아 올린 『완득이』를 시작으로 『위저드 베이커리』부터 『아몬드』에 이르기까지 매회 주목받는 작품을 선보여 온 창비청소년문학상이 어느덧 12회째를 맞았다. 열두 번째 수상작은 이희영 작가의 장편소설 『페인트』이다. 심사위원 전원의 압도적인 지지와 청소년심사단 134명의 열렬한 찬사 속에 수상작으로 선정되어 세상에 나왔다. 이희영 작가는 『페인트』를 통해 누구나 한 번쯤 품어 보았을 도발적인 상상력을 펼쳐 보인다. 국가에서 센터를 설립해 아이를 키워 주는 ‘양육 공동체’가 실현된 미래 사회, 청소년이 부모를 직접 면접 본 뒤 선택하는 색다른 풍경을 그린다. 좋은 부모란, 나아가 가족의 의미란 무엇인지를 청소년의 시선에서 질문하는 수작이다."
125285030,275,샤이닝,욘 포세 저/손화수 역,문학동네,2024-03-15,13500,12150,소설/시/희곡,북유럽소설,,,"[오직 침묵 속에서만 들려오는 목소리가 있다면] 노벨문학상 수상작가 욘 포세의 신작. 어느 초겨울, 한 남자가 숲에서 고립된다. 방법을 찾기 위해 길을 나서지만, 결국 길을 잃는다. 끊임없는 선택과 방황 속에서 그는 신비로운 만남을 경험하게 된다. 우리 역시 침묵 속에서 불가해한 삶이 가져다주는 문장들을 하나씩 마주하게 될 소설. - 소설/에세이 PD 김유리                                     2023 노벨문학상 수상 작가 욘 포세데뷔 40주년에 펴낸 문학의 결정체 『샤이닝』2023년 노벨문학상 수상 작가 욘 포세는 수상 이후 단기간에 엄청난 관심을 폭발시키며 현재 세계적으로 가장 주목받는 작가다. 스웨덴 한림원은 “그의 혁신적인 희곡과 산문은 말할 수 없는 것에 목소리를 부여한다”고 밝히며 그에게 노벨상을 안겼고, 이 소식은 로마 바티칸 복도까지 울려퍼졌다. 2023년 10월 18일 프란치스코 교황은 이 노르웨이 작가의 “헌신적인 문학적 목소리가 많은 사람에게 전달될 수 있게 된 것에 대해 감사를 표하며” 그에게 축하 서신을 보냈고, 예상치 못한 소식에 포세 역시 수상 이후 가장 기억에 남을 만큼 놀랍고 영예로운 일이라며 언론사 인터뷰에서 언급해 화제가 됐다. 지금까지 포세의 작품들은 전 세계 50여 개국에 소개되고 1000회 이상 무대에 올랐다. ‘21세기 사뮈엘 베케트’ ‘입센의 재래’ ‘셰익스피어 이후 연간 최다 공연 기록 갱신’ 등 숱한 입소문을 타며 뜨겁게 부상중이다. 2024년 2월 22일자 [스크린데일리] 기사에 따르면, 거장 영화감독 에릭 포페가 26년 전 그가 쓴 최초이자 유일한 시나리오를 영화화하기로 했다. 이로써 오늘날 소설, 시, 동화, 에세이 등의 출판물부터 연극을 넘어 영화까지 아우르며 다방면에서 그의 전모를 거듭 새롭게 마주할 수 있게 됐다.욘 포세의 최신작 『샤이닝』은 작가 데뷔 40주년 2023년 발표한 소설로, 본문 길이가 채 80쪽도 안 되나 1200여 페이지에 달하는 그의 걸작 ‘7부작Septologien’의 결정적인 압축판으로 평가받는다. 이 간결하고 놀라운 미스터리는 삶과 죽음의 문턱이 지천에 놓인 인생길을 걸어가는 우리 모두에게 새롭게 일상의 숭고함에 새삼 눈뜨게 하는 한 편의 아름답고 기이한 우화다. “나는 일곱 살 때 사고로 죽을 뻔했다. 이건 내게 근원적인 경험”이라고 말한 욘 포세는 전작을 통해 늘 “가장 극적인 사건”이라고 한 삶(탄생)과 죽음의 문제에 천착해왔다. 『샤이닝』은 그의 문학세계의 결정적인 특징이 모두 망라된, 가장 쉬운 단어로 가장 보편적인 인간의 문제를 다룬 또하나의 수작이다. 희곡 『검은 숲속에서』로도 펴낸 바 있어, 작가가 천착하고 있는 가장 핵심적인 글쓰기의 주제를 엿볼 수 있는 정수가 담긴 작품이라 해도 무방할 것이다. 짧지만 강렬한 이 소설은 “욘 포세에 다가가기 위한 완벽한 입문서”([텔레그래프]), 새 노벨 수상자를 발견하고 싶고 그의 작품의 드높은 경지를 탐험하고자 하는 이에게 “이상적인 디딤돌”([크낵 매거진] [데 스탠다드 데어 레터렌])로서, 한 언론사 말마따나 “냉정하고 아름답게 디자인된 이 소설에는 포세의 작품을 독특하게 만드는 모든 요소가 완벽하게 어우러져 있다”.([드 티트])"
125117836,276,감정 호텔,리디아 브란코비치 글그림/장미란 역,책읽는곰,2024-02-23,15000,13500,유아,4-6세,유아,유아 그림책,"〈이서윤의 초등생활처방전〉 이서윤 · 〈어디든학교〉 하유정 선생님 강력 추천! 날마다 다른 감정들이 머물다 가는 곳,감정 호텔에 오신 것을 환영합니다!목소리가 작은 슬픔, 시끄러운 분노,주목받기 좋아하는 불안,호텔이 조용해지면 찾아오는 평화까지….오늘은 또 어떤 감정이 여러분의 감정 호텔에 머무르고 있나요?감정 호텔에는 날마다 다양한 감정이 찾아온다. 감정마다 주의할 점도 다 다르다. 목소리가 작은 슬픔의 이야기는 귀를 기울이지 않으면 잘 들리지 않는다. 시끄러운 분노는 마음껏 소리 지를 수 있도록 가장 큰 방을 내주어야 한다. 감정 호텔의 지배인은 감정들이 잘 지내고 있는지 늘 세심하게 보살펴야 한다. 그러나 늘 까다로운 손님만 있는 것은 아니다. 사랑과 기쁨, 그리고 희망이 찾아오면 호텔은 환한 빛과 웃음이 가득한 마법 같은 곳으로 바뀐다. 그리고 그 중심에는 어떤 감정이라도 따뜻하게 맞이하고 이야기를 들어 줄 여러분이라는 지배인이 있다."
124899886,277,좋은 문장 표현에서 문장부호까지!,이수연 저,마리북스,2024-02-15,18000,16200,인문,인문/교양,인문,인문/교양,"국립국어원 온라인가나다, ‘찾아가는 국어문화학교’ 선생님의 친절한 문장 교실내 말과 글을 더욱 품격 있게, 좋은 문장 표현에서 문장부호까지우리의 언어생활과 사회생활은 수많은 문장들로 이루어진다. 우리는 SNS에서 짧은 글쓰기를 하며 일상 속 경험과 생각을 수시로 공유한다. 일터에서는 제안서나 기획안, 보고서, 홍보문 등 각종 공문서를 작성하고 업무 메일을 무수히 주고받는다. 이제 내 생각과 의도를 분명하게 표현하는 글쓰기는 삶의 일부가 되었다. 그런데도 우리는 여전히 글쓰기를 부담스러워한다. 내가 하고 싶은 말을 쓴다고 썼는데 실제로 써진 문장들을 보면 어딘가 내 의도와 다르게 어색하고 어정쩡하기 때문이다. 국립국어원 온라인가나다 이수연 선생님의 문장 교실 『좋은 문장 표현에서 문장부호까지』는 정확히 이렇게 말하고 싶은데 자꾸 어정쩡하고 어색하게 표현하게 될 때 그 해결책을 찾을 수 있게 도와주는 책이다. 이 책은 저자가 17년 동안 국립국어원 온라인가나다에서 일하면서 받았던 질문들, ‘찾아가는 국어문화학교’ 강사로 강의하면서 받았던 질문들을 바탕으로 한다. 그 무수한 질문들 가운데 사람들이 제일 헷갈려 하고 궁금하게 여기는 내용들을 중심으로 엄선했으므로 이 책의 차례를 훑어보고 당장 궁금한 내용만 찾아봐도 좋고, 처음부터 차근차근 읽어도 좋다. 그동안 잘 몰랐던 내용, 착각하기 쉬운 내용부터 언어생활에 실천적으로 도움이 되는 내용까지 이 책의 곳곳에 담겨 있어 ‘아하!’ 또는 ‘어머나!’ 하고 깨달음의 감탄사를 연발하게 될 것이다."
124393292,278,사는 동안 한 번은 팔아봐라,서과장 저,마인드셋(Mindset),2024-01-10,19800,17820,자기계발,처세술/삶의 자세,자기계발,성공학/경력관리,"소비자에서 판매자가 되는 순간, 누구나 돈 버는 뇌로 바뀐다!11만 유튜버, 잘나가는 서 과장이 알려주는 부의 법칙부업이 필수인 시대다. 월급보다 물가가 더 빠르게 오르고 근로소득만으로는 답이 없는 세상이 되었다. 구독자 11만 명을 모은 유튜브 채널 〈잘나가는서과장〉을 운영 중인 서 과장은 지난 5년 동안 무언가를 잘 팔 수 있는 방법을 5,000명이 넘는 사람들에게 가르쳤고, 돈 버는 방법에 대한 강의에 5,000만 원 이상의 수업료를 지불하면서 ‘파는 사람의 뇌’를 배우고 적용해왔다. 그리고 그 모든 노하우를 《사는 동안 한 번은 팔아봐라》에 담았다. 판매 초보들이 어떤 것부터 공부하면 좋을지, 어디서부터 시작해야 할지, 어떤 포인트에서 힘들어하며 어떤 마음으로 이겨내야 하는지를 자세히 공개했다. 저자는 “우리가 소비자에서 판매자가 되는 순간, 세상을 보는 눈이 완전히 달라진다”고 말한다. 돈을 버는 것뿐만 아니라 실패와 성공에 대한 관점의 변화, 세상을 살아가는 자유를 얻을 수 있다. 이 책은 성공한 서 과장의 조언과 가이드에 따라 김 차장이 퇴근 후 부업으로 시작해 월 1억 원의 수익을 만들어 내기까지의 과정을 이야기 형식으로 풀어내 김 차장을 따라 한 단계씩 실행하다 보면 독자들도 경제적인 자유에 점점 더 가까워질 수 있도록 구성했다. 자, 이제부터 당신이 이 부의 법칙을 적용해 인생을 바꿀 차례이다!"
